17 October 2013	Analysis: US diplomacy weathers shutdown	http://www.bbc.co.uk/news/world-us-canada-24569583
17 October 2013	Cory Booker wins Senate seat in New Jersey	http://www.bbc.co.uk/news/24560273
17 October 2013	Shares in Europe dip after US debt deal	http://www.bbc.co.uk/news/business-24563416
17 October 2013	World press see US debt deal as 'temporary truce'	http://www.bbc.co.uk/news/world-us-canada-24564436
17 October 2013	US debt crisis: Congress passes deal	http://www.bbc.co.uk/news/world-us-canada-24559869
17 October 2013	Q&amp;A: 2013 US budget brawl	http://www.bbc.co.uk/news/business-24209622
17 October 2013	China media: US debt deal	http://www.bbc.co.uk/news/world-asia-china-24561509
17 October 2013	US debt deal sparks share rally on markets	http://www.bbc.co.uk/news/business-24559119
17 October 2013	What's the economic impact of a US government shutdown?	http://www.bbc.co.uk/news/business-24341406
16 October 2013	US shutdown: Senate reaches fiscal deal	http://www.bbc.co.uk/news/world-middle-east-24557469
16 October 2013	Will Congress ever learn its lesson?	http://www.bbc.co.uk/news/world-us-canada-24559955
16 October 2013	Supporters in new push for scaled back Antarctic reserve	http://www.bbc.co.uk/news/science-environment-24551855
16 October 2013	US debt ceiling: Congress races to draft fiscal plan	http://www.bbc.co.uk/news/world-us-canada-24552835
16 October 2013	US debt ceiling: Senate takes over as House plans fail	http://www.bbc.co.uk/news/world-us-canada-24543581
16 October 2013	Why hasn't the debt ceiling debacle cracked confidence in the dollar?	http://www.bbc.co.uk/news/business-24548261
16 October 2013	Government shutdown leaves immigrants in limbo	http://www.bbc.co.uk/news/magazine-24540482
15 October 2013	Democrats reject proposed US House fiscal plan	http://www.bbc.co.uk/news/world-us-canada-24540574
15 October 2013	US Senate leaders upbeat on debt deal	http://www.bbc.co.uk/news/world-us-canada-24528904
14 October 2013	White House debt meeting postponed	http://www.bbc.co.uk/news/world-us-canada-24524308
14 October 2013	US shutdown jeopardises lifeline for dying children	http://www.bbc.co.uk/news/world-us-canada-24525913
14 October 2013	Shutdown and debt limit offer comic fodder	http://www.bbc.co.uk/news/magazine-24470661
13 October 2013	IMF chief warns a US default could spark recession	http://www.bbc.co.uk/news/business-24515290
13 October 2013	US borrowing crisis 'days away' from danger, says World Bank head	http://www.bbc.co.uk/news/business-24511283
12 October 2013	US shutdown debate shifts to Senate	http://www.bbc.co.uk/news/world-us-canada-24507977
12 October 2013	US shutdown: US reopens landmark tourist sites	http://www.bbc.co.uk/news/world-us-canada-24507375
12 October 2013	Shutdown: Obama would sign short-term debt rise	http://www.bbc.co.uk/news/world-us-canada-24499007
11 October 2013	US budget battle: Five key players	http://www.bbc.co.uk/news/business-24482833
11 October 2013	US Republicans and Obama in 'useful' debt crisis talks	http://www.bbc.co.uk/news/world-us-canada-24483014
11 October 2013	Mardell: Republicans remove blindfold	http://www.bbc.co.uk/news/world-us-canada-24479617
11 October 2013	US shutdown: 'We are hanging in there'	http://www.bbc.co.uk/news/world-us-canada-24482075
11 October 2013	US shutdown: Who is affected?	http://www.bbc.co.uk/news/world-us-canada-24302508
11 October 2013	Asia markets rise on US debt deal hopes	http://www.bbc.co.uk/news/business-24487025
11 October 2013	Could the US default over just $6bn?	http://www.bbc.co.uk/news/business-24487034
10 October 2013	The shutdown Good Samaritans	http://www.bbc.co.uk/news/magazine-24468340
10 October 2013	Debt ceiling crisis has other nations angry and scared	http://www.bbc.co.uk/news/world-us-canada-24467534
10 October 2013	US markets cheer debt thaw by House Republicans	http://www.bbc.co.uk/news/business-24482836
10 October 2013	Debt-ceiling offer: Beginning of the end of shutdown crisis?	http://www.bbc.co.uk/news/world-us-canada-24484207
10 October 2013	Lew: Debt limit brinkmanship very dangerous	http://www.bbc.co.uk/news/business-24471623
10 October 2013	BAE Systems warns over US government shutdown	http://www.bbc.co.uk/news/business-24471491
10 October 2013	Fears for science amid US shutdown	http://www.bbc.co.uk/news/science-environment-24469778
10 October 2013	Obama invites Republicans to talks as debt ceiling looms	http://www.bbc.co.uk/news/world-us-canada-24469142
9 October 2013	Shutdown showdown: Have the Democrats already lost?	http://www.bbc.co.uk/news/world-us-canada-24467528
9 October 2013	US salmonella outbreak sickens nearly 300 people	http://www.bbc.co.uk/news/world-us-canada-24468139
9 October 2013	Obama: Republicans using 'extortion' on debt limit	http://www.bbc.co.uk/news/world-us-canada-24453693
9 October 2013	Is Janet Yellen the Federal Reserve's 'fall gal'?	http://www.bbc.co.uk/news/business-24457642
9 October 2013	China media: US shutdown	http://www.bbc.co.uk/news/world-asia-china-24455511
8 October 2013	IMF cuts global growth outlook but raises UK forecast	http://www.bbc.co.uk/news/business-24444134
8 October 2013	Obamacare has hidden benefits - for India	http://www.bbc.co.uk/news/world-us-canada-24407452
8 October 2013	Self-immolated man had 'long battle' with mental illness	http://www.bbc.co.uk/news/world-us-canada-24449600
8 October 2013	United States profile - Timeline	http://www.bbc.co.uk/news/world-us-canada-16759233
8 October 2013	China media: Setback for US in Asia	http://www.bbc.co.uk/news/world-asia-china-24440176
8 October 2013	Capitol Hill: 'Looking for an exit'	http://www.bbc.co.uk/news/world-us-canada-24438713
7 October 2013	China tells US to avoid debt crisis for sake of global economy	http://www.bbc.co.uk/news/business-24426881
7 October 2013	What John Boehner's ambition has to do with the shutdown	http://www.bbc.co.uk/news/world-us-canada-24433182
6 October 2013	US shutdown is starting to hit business, says Commerce Secretary	http://www.bbc.co.uk/news/business-24419564
5 October 2013	US shutdown: Defence staff told to return to work	http://www.bbc.co.uk/news/world-us-canada-24415556
5 October 2013	US shutdown: Kerry warns on foreign policy impact	http://www.bbc.co.uk/news/world-asia-24410213
5 October 2013	Tropical Storm Karen weakens off US Gulf Coast	http://www.bbc.co.uk/news/world-us-canada-24411360
5 October 2013	US commitment to Asia remains despite shutdown	http://www.bbc.co.uk/news/world-asia-24410208
5 October 2013	US government shutdown halts EU free trade talks	http://www.bbc.co.uk/news/world-asia-24407816
4 October 2013	US shutdown: Four rearranged weddings	http://www.bbc.co.uk/news/world-us-canada-24403995
4 October 2013	US police launch inquiry after deadly car chase	http://www.bbc.co.uk/news/world-us-canada-24393775
4 October 2013	US shutdown: Barack Obama cancels Asia trip	http://www.bbc.co.uk/news/world-asia-24380990
4 October 2013	President Obama's delayed 'pivot'	http://www.bbc.co.uk/news/business-24398755
4 October 2013	US stand-off: 'Endangering our personal and national livelihoods'	http://www.bbc.co.uk/news/world-us-canada-24396380
4 October 2013	US shutdown: 10 unexpected consequences	http://www.bbc.co.uk/news/magazine-24357415
4 October 2013	Mardell: Support for shutdown in Texas	http://www.bbc.co.uk/news/world-us-canada-24394644
4 October 2013	China media: Focus on Asean ties	http://www.bbc.co.uk/news/world-asia-china-24394512
4 October 2013	Shutdown headache for Republican Speaker John Boehner	http://www.bbc.co.uk/news/world-us-canada-24388669
3 October 2013	US Gulf Coast braces for Tropical Storm Karen	http://www.bbc.co.uk/news/world-us-canada-24393380
3 October 2013	IMF head warns US debt crisis threatens world economy	http://www.bbc.co.uk/news/business-24384759
3 October 2013	US markets finally fall on debt ceiling fears	http://www.bbc.co.uk/news/business-24389702
3 October 2013	US budget deadlock closes Cambridge and Woking cemeteries	http://www.bbc.co.uk/news/uk-england-24386656
3 October 2013	US shutdown: White House talks fail to end deadlock	http://www.bbc.co.uk/news/world-us-canada-24378831
3 October 2013	China media: US government shutdown	http://www.bbc.co.uk/news/world-asia-china-24377617
3 October 2013	US shutdown: Barack Obama warns of default danger	http://www.bbc.co.uk/news/world-us-canada-24375591
2 October 2013	US spy chief: Shutdown 'damaging'	http://www.bbc.co.uk/news/world-us-canada-24373300
2 October 2013	Goldman Sachs' Blankfein warns on debt ceiling impasse	http://www.bbc.co.uk/news/business-24375342
2 October 2013	Draghi says eurozone recovery 'weak' as ECB holds rates	http://www.bbc.co.uk/news/business-24364757
2 October 2013	Barack Obama shortens Asia trip due to US shutdown	http://www.bbc.co.uk/news/world-us-canada-24362141
2 October 2013	US rethinks take-off and landing gadget bans in aircraft	http://www.bbc.co.uk/news/technology-24369188
2 October 2013	The US partial government shutdown: Your Pictures	http://www.bbc.co.uk/news/24364269
2 October 2013	The ghosts of the 1995-96 shutdown still haunt Washington	http://www.bbc.co.uk/news/world-us-canada-24342526
2 October 2013	US shutdown worries world media	http://www.bbc.co.uk/news/world-us-canada-24363471
2 October 2013	Deja vu for the ECB	http://www.bbc.co.uk/news/business-24364017
2 October 2013	The febrile feelings moving the share markets	http://www.bbc.co.uk/news/business-24345794
2 October 2013	Newspaper review: US budget brawl discussed	http://www.bbc.co.uk/news/uk-24361210
2 October 2013	Hyundai to defer payments due from US government staff	http://www.bbc.co.uk/news/business-24361142
1 October 2013	Barack Obama: Republicans want 'ransom' to end shutdown	http://www.bbc.co.uk/news/world-us-canada-24358858
1 October 2013	Dollar sinks to 8-month low after US shutdown	http://www.bbc.co.uk/news/business-24344727
1 October 2013	'Obamacare' launches amid government shutdown	http://www.bbc.co.uk/news/world-us-canada-24353675
1 October 2013	Viewpoints: Is American politics broken?	http://www.bbc.co.uk/news/world-24346960
1 October 2013	US websites suspended after federal shutdown	http://www.bbc.co.uk/news/technology-24357729
1 October 2013	Will Iran loosen its grip on the internet?	http://www.bbc.co.uk/news/world-middle-east-24346969
1 October 2013	US begins government shutdown as budget deadline passes	http://www.bbc.co.uk/news/world-us-canada-24343698
1 October 2013	Onset of the storm	http://www.bbc.co.uk/news/business-24346376
1 October 2013	US shutdown has other nations confused and concerned	http://www.bbc.co.uk/news/world-us-canada-24342521
1 October 2013	Obama: US budget shutdown is 'entirely avoidable'	http://www.bbc.co.uk/news/world-us-canada-24341801
1 October 2013	US shares close lower on threat of a shutdown	http://www.bbc.co.uk/news/business-24328353
30 September 2013	Obama takes to the 'bully pulpit'	http://www.bbc.co.uk/news/world-us-canada-24342431
30 September 2013	US Senate rejects House budget bill as shutdown looms	http://www.bbc.co.uk/news/world-us-canada-24330034
30 September 2013	The gathering storm?	http://www.bbc.co.uk/news/business-24329330
30 September 2013	US government shutdown isn&acirc;t the worst of it	http://www.bbc.co.uk/news/business-24329706
30 September 2013	Asian markets fall as US shutdown nears	http://www.bbc.co.uk/news/business-24327411
30 September 2013	Congress shenanigans as shutdown looms	http://www.bbc.co.uk/news/world-us-canada-24327335
29 September 2013	US shutdown looms amid political rifts over health law	http://www.bbc.co.uk/news/world-us-canada-24320793
27 September 2013	US braces for possible government shutdown	http://www.bbc.co.uk/news/world-us-canada-24306933
26 September 2013	Republicans demand healthcare law delay for debt rise	http://www.bbc.co.uk/news/world-us-canada-24289829
25 September 2013	Senator Ted Cruz ends marathon speech against 'Obamacare'	http://www.bbc.co.uk/news/world-us-canada-24270591
25 September 2013	Obama and Clinton promote 'Obamacare'	http://www.bbc.co.uk/news/world-us-canada-24236816
20 September 2013	US House passes budget bill that would defund healthcare law	http://www.bbc.co.uk/news/world-us-canada-24178690
18 September 2013	Shares at record high as Federal Reserve refrains from tapering	http://www.bbc.co.uk/news/business-24152993
